order_id,customer_id,kategori,kota,metode_pembayaran,pendapatan
O521,13,Fashion,Magelang,Kartu Kredit,109545
O522,6,Rumah Tangga,Purworejo,Transfer Bank,104704
O523,11,Rumah Tangga,Solo,Transfer Bank,308917
O524,9,Makanan,Solo,Kartu Kredit,308834
O525,16,Kesehatan,Semarang,Kartu Kredit,305807
O526,4,Kesehatan,Purworejo,Transfer Bank,334566
O527,9,Kesehatan,Semarang,Transfer Bank,368719
O528,10,Makanan,Magelang,E-Wallet,181635
O529,8,Kesehatan,Semarang,Kartu Kredit,332099
O530,18,Makanan,Purworejo,Kartu Kredit,340042
O531,16,Elektronik,Yogyakarta,COD,454919
O532,1,Rumah Tangga,Semarang,E-Wallet,110196
O533,14,Rumah Tangga,Semarang,Kartu Kredit,224499
O534,18,Makanan,Solo,Transfer Bank,66916
O535,15,Rumah Tangga,Solo,Kartu Kredit,362286
O536,3,Makanan,Magelang,COD,455183
O537,13,Fashion,Purworejo,Transfer Bank,495260
O538,10,Rumah Tangga,Purworejo,E-Wallet,313042
O539,2,Elektronik,Solo,Transfer Bank,227522
O540,15,Makanan,Purworejo,COD,351299
O541,18,Kesehatan,Solo,E-Wallet,50121
O542,13,Fashion,Purworejo,COD,276235
O543,19,Fashion,Semarang,E-Wallet,204546
O544,5,Rumah Tangga,Purworejo,Kartu Kredit,257530
O545,2,Makanan,Yogyakarta,E-Wallet,314004
O546,4,Fashion,Yogyakarta,Transfer Bank,95557
O547,17,Fashion,Semarang,E-Wallet,253445
O548,2,Rumah Tangga,Magelang,Kartu Kredit,335181
O549,9,Elektronik,Semarang,Kartu Kredit,361595
O550,2,Rumah Tangga,Purworejo,Kartu Kredit,289384
O551,11,Kesehatan,Yogyakarta,COD,334623
O552,2,Elektronik,Solo,Kartu Kredit,482754
O553,15,Elektronik,Solo,Kartu Kredit,484470
O554,1,Elektronik,Yogyakarta,Kartu Kredit,329001
O555,1,Makanan,Solo,Kartu Kredit,141426
O556,13,Kesehatan,Semarang,Transfer Bank,447024
O557,8,Makanan,Purworejo,COD,110169
O558,4,Makanan,Semarang,Kartu Kredit,228996
O559,19,Makanan,Yogyakarta,Transfer Bank,365189
O560,17,Elektronik,Semarang,Kartu Kredit,122889
O561,15,Rumah Tangga,Semarang,E-Wallet,489675
O562,6,Fashion,Solo,COD,426143
O563,6,Elektronik,Yogyakarta,Transfer Bank,373962
O564,11,Elektronik,Yogyakarta,Transfer Bank,256430
O565,16,Fashion,Solo,Kartu Kredit,161034
O566,14,Makanan,Yogyakarta,Transfer Bank,409672
O567,11,Elektronik,Magelang,Transfer Bank,386483
O568,19,Makanan,Purworejo,E-Wallet,218544
O569,10,Kesehatan,Semarang,Transfer Bank,204024
O570,17,Fashion,Semarang,Kartu Kredit,332324
O571,11,Elektronik,Purworejo,Transfer Bank,104467
O572,9,Fashion,Purworejo,E-Wallet,474998
O573,11,Kesehatan,Purworejo,Kartu Kredit,108295
O574,8,Elektronik,Yogyakarta,Kartu Kredit,99706
O575,17,Makanan,Purworejo,Transfer Bank,416372
O576,17,Kesehatan,Purworejo,Kartu Kredit,484435
O577,15,Fashion,Purworejo,Kartu Kredit,63187
O578,18,Kesehatan,Purworejo,Transfer Bank,101578
O579,18,Makanan,Solo,Transfer Bank,168977
O580,16,Makanan,Yogyakarta,Transfer Bank,244241
O581,15,Kesehatan,Semarang,E-Wallet,443010
O582,16,Elektronik,Yogyakarta,COD,269341
O583,7,Makanan,Magelang,Kartu Kredit,225682
O584,7,Makanan,Yogyakarta,Transfer Bank,108039
O585,15,Fashion,Solo,COD,340322
O586,2,Kesehatan,Magelang,E-Wallet,380427
O587,8,Rumah Tangga,Magelang,E-Wallet,407120
O588,8,Makanan,Magelang,E-Wallet,433985
O589,10,Fashion,Semarang,E-Wallet,61957
O590,19,Elektronik,Magelang,E-Wallet,108370
O591,14,Kesehatan,Purworejo,Transfer Bank,184785
O592,13,Fashion,Magelang,Kartu Kredit,84746
O593,12,Elektronik,Solo,COD,130494
O594,2,Rumah Tangga,Yogyakarta,Kartu Kredit,336226
O595,12,Fashion,Yogyakarta,Transfer Bank,382433
O596,3,Fashion,Semarang,Kartu Kredit,465434
O597,15,Kesehatan,Magelang,Kartu Kredit,234450
O598,13,Kesehatan,Purworejo,E-Wallet,97560
O599,1,Rumah Tangga,Semarang,Kartu Kredit,179282
O600,13,Rumah Tangga,Yogyakarta,Kartu Kredit,199583
O601,4,Fashion,Magelang,Kartu Kredit,181355
O602,18,Kesehatan,Magelang,Transfer Bank,384473
O603,12,Fashion,Yogyakarta,E-Wallet,248429
O604,3,Elektronik,Magelang,Kartu Kredit,497337
O605,13,Makanan,Semarang,Kartu Kredit,389290
O606,11,Rumah Tangga,Magelang,E-Wallet,271053
O607,6,Elektronik,Semarang,COD,265159
O608,15,Rumah Tangga,Purworejo,Transfer Bank,495673
O609,10,Elektronik,Yogyakarta,Kartu Kredit,464838
O610,11,Fashion,Purworejo,Transfer Bank,182312
O611,1,Kesehatan,Magelang,Kartu Kredit,429188
O612,11,Fashion,Semarang,Transfer Bank,324288
O613,1,Rumah Tangga,Magelang,Kartu Kredit,110202
O614,2,Elektronik,Magelang,E-Wallet,69195
O615,7,Elektronik,Semarang,Kartu Kredit,287766
O616,8,Kesehatan,Purworejo,E-Wallet,112457
O617,1,Kesehatan,Semarang,E-Wallet,323069
O618,19,Fashion,Solo,COD,418272
O619,12,Makanan,Purworejo,Transfer Bank,422827
O620,9,Kesehatan,Solo,Kartu Kredit,117525
O621,14,Rumah Tangga,Semarang,Kartu Kredit,52504
O622,2,Rumah Tangga,Purworejo,E-Wallet,290834
O623,6,Makanan,Semarang,E-Wallet,202134
O624,4,Elektronik,Purworejo,E-Wallet,418791
O625,2,Kesehatan,Yogyakarta,Transfer Bank,245117
O626,10,Makanan,Purworejo,COD,413328
O627,9,Fashion,Solo,Transfer Bank,106688
O628,16,Fashion,Magelang,E-Wallet,74781
O629,14,Fashion,Solo,E-Wallet,246202
O630,12,Fashion,Solo,Kartu Kredit,85900
O631,8,Kesehatan,Solo,COD,236752
O632,17,Rumah Tangga,Magelang,E-Wallet,190545
O633,3,Rumah Tangga,Yogyakarta,COD,231921
O634,10,Fashion,Magelang,E-Wallet,268173
O635,12,Elektronik,Purworejo,Transfer Bank,473155
O636,15,Fashion,Magelang,Kartu Kredit,261280
O637,10,Fashion,Semarang,COD,389664
O638,20,Kesehatan,Yogyakarta,E-Wallet,121974
O639,1,Makanan,Magelang,Kartu Kredit,86404
O640,13,Fashion,Magelang,E-Wallet,299344
O641,15,Makanan,Magelang,E-Wallet,343899
O642,15,Makanan,Magelang,COD,87015
O643,8,Kesehatan,Purworejo,E-Wallet,109699
O644,15,Rumah Tangga,Solo,Transfer Bank,256088
O645,13,Rumah Tangga,Purworejo,Kartu Kredit,67583
O646,13,Elektronik,Magelang,E-Wallet,299040
O647,12,Makanan,Purworejo,COD,71234
O648,16,Kesehatan,Yogyakarta,COD,425129
O649,10,Rumah Tangga,Solo,Kartu Kredit,396378
O650,11,Elektronik,Purworejo,E-Wallet,60522
O651,9,Fashion,Solo,COD,202999
O652,2,Rumah Tangga,Semarang,E-Wallet,317296
O653,3,Elektronik,Yogyakarta,Kartu Kredit,270936
O654,1,Makanan,Magelang,E-Wallet,111170
O655,15,Fashion,Magelang,Kartu Kredit,241260
O656,4,Rumah Tangga,Solo,COD,326234
O657,10,Rumah Tangga,Yogyakarta,COD,498702
O658,8,Makanan,Semarang,Kartu Kredit,106721
O659,13,Kesehatan,Yogyakarta,COD,433313
O660,4,Rumah Tangga,Magelang,Kartu Kredit,483973
O661,15,Kesehatan,Magelang,Kartu Kredit,388609
O662,14,Fashion,Purworejo,E-Wallet,205207
O663,10,Elektronik,Purworejo,E-Wallet,486973
O664,18,Rumah Tangga,Semarang,COD,374220
O665,9,Fashion,Magelang,COD,255244
O666,1,Rumah Tangga,Magelang,Transfer Bank,92338
O667,14,Fashion,Semarang,E-Wallet,253489
O668,18,Fashion,Purworejo,COD,377154
O669,19,Fashion,Magelang,Kartu Kredit,369593
O670,8,Elektronik,Semarang,E-Wallet,409036
O671,11,Rumah Tangga,Magelang,E-Wallet,379832
O672,9,Rumah Tangga,Semarang,Transfer Bank,57900
O673,4,Kesehatan,Solo,Transfer Bank,101715
O674,12,Fashion,Purworejo,E-Wallet,361285
O675,9,Rumah Tangga,Semarang,Transfer Bank,346879
O676,3,Elektronik,Solo,Kartu Kredit,389042
O677,15,Kesehatan,Semarang,E-Wallet,50915
O678,10,Fashion,Solo,COD,309626
O679,11,Kesehatan,Semarang,COD,254491
O680,15,Kesehatan,Semarang,Kartu Kredit,453764
O681,15,Makanan,Yogyakarta,COD,107420
O682,12,Elektronik,Semarang,E-Wallet,326705
O683,3,Kesehatan,Solo,COD,444022
O684,6,Makanan,Solo,E-Wallet,331791
O685,8,Kesehatan,Solo,COD,251356
O686,12,Rumah Tangga,Yogyakarta,E-Wallet,183094
O687,12,Makanan,Purworejo,Kartu Kredit,74330
O688,1,Kesehatan,Semarang,Kartu Kredit,192702
O689,11,Makanan,Yogyakarta,COD,373963
O690,12,Fashion,Yogyakarta,Kartu Kredit,50726
O691,13,Makanan,Semarang,Transfer Bank,147978
O692,13,Fashion,Purworejo,COD,398277
O693,13,Kesehatan,Purworejo,Transfer Bank,477111
O694,12,Rumah Tangga,Semarang,COD,375320
O695,10,Rumah Tangga,Purworejo,Transfer Bank,195490
O696,14,Rumah Tangga,Yogyakarta,COD,427028
O697,1,Kesehatan,Solo,COD,460742
O698,3,Kesehatan,Purworejo,E-Wallet,311309
O699,17,Elektronik,Yogyakarta,Kartu Kredit,112268
O700,20,Rumah Tangga,Purworejo,Kartu Kredit,450641
O701,6,Fashion,Solo,Transfer Bank,226647
O702,6,Kesehatan,Magelang,COD,362442
O703,17,Rumah Tangga,Magelang,COD,82687
O704,7,Makanan,Solo,COD,431347
O705,3,Kesehatan,Purworejo,Transfer Bank,192199
O706,18,Fashion,Purworejo,COD,341518
O707,4,Elektronik,Solo,Transfer Bank,401655
O708,19,Makanan,Yogyakarta,Transfer Bank,282994
O709,19,Elektronik,Purworejo,E-Wallet,274573
O710,2,Fashion,Purworejo,Kartu Kredit,326679
O711,9,Rumah Tangga,Yogyakarta,Transfer Bank,172316
O712,17,Rumah Tangga,Purworejo,E-Wallet,471854
O713,9,Makanan,Yogyakarta,COD,225763
O714,16,Rumah Tangga,Yogyakarta,COD,203803
O715,10,Rumah Tangga,Magelang,Transfer Bank,456678
O716,9,Makanan,Magelang,Transfer Bank,224565
O717,7,Makanan,Yogyakarta,E-Wallet,357209
O718,19,Elektronik,Purworejo,Kartu Kredit,417698
O719,7,Kesehatan,Semarang,COD,200358
O720,16,Kesehatan,Semarang,Kartu Kredit,331545
O721,1,Elektronik,Purworejo,Kartu Kredit,324363
O722,11,Elektronik,Purworejo,COD,453841
O723,6,Kesehatan,Solo,Kartu Kredit,254507
O724,14,Kesehatan,Solo,COD,78651
O725,6,Rumah Tangga,Magelang,E-Wallet,284081
O726,2,Elektronik,Yogyakarta,COD,234467
O727,20,Elektronik,Magelang,E-Wallet,224968
O728,17,Elektronik,Yogyakarta,E-Wallet,421594
O729,8,Elektronik,Semarang,Transfer Bank,303830
O730,4,Rumah Tangga,Yogyakarta,E-Wallet,188301
O731,14,Fashion,Semarang,E-Wallet,273036
O732,4,Elektronik,Purworejo,Transfer Bank,213618
O733,5,Kesehatan,Purworejo,COD,235731
O734,2,Rumah Tangga,Solo,E-Wallet,480705
O735,16,Kesehatan,Solo,Transfer Bank,273631
O736,8,Elektronik,Solo,E-Wallet,377108
O737,5,Elektronik,Solo,COD,180000
O738,14,Rumah Tangga,Solo,Transfer Bank,144465
O739,7,Fashion,Magelang,E-Wallet,116682
O740,12,Makanan,Semarang,COD,170066
O741,20,Makanan,Yogyakarta,E-Wallet,216312
O742,6,Kesehatan,Yogyakarta,Kartu Kredit,240517
O743,4,Makanan,Semarang,Transfer Bank,376689
O744,14,Fashion,Magelang,Kartu Kredit,138474
O745,12,Kesehatan,Solo,COD,62084
O746,5,Rumah Tangga,Purworejo,Transfer Bank,50246
O747,15,Rumah Tangga,Purworejo,E-Wallet,391642
O748,7,Kesehatan,Semarang,E-Wallet,133669
O749,13,Fashion,Solo,Kartu Kredit,92650
O750,8,Makanan,Magelang,E-Wallet,297561
O751,9,Rumah Tangga,Purworejo,Kartu Kredit,267777
O752,13,Makanan,Semarang,COD,58828
O753,2,Fashion,Magelang,E-Wallet,280448
O754,17,Fashion,Yogyakarta,COD,260197
O755,12,Kesehatan,Solo,E-Wallet,367531
O756,18,Fashion,Solo,Transfer Bank,276457
O757,1,Rumah Tangga,Semarang,Transfer Bank,370785
O758,8,Fashion,Solo,COD,469160
O759,20,Kesehatan,Magelang,COD,119467
O760,4,Elektronik,Semarang,E-Wallet,144790
O761,8,Fashion,Yogyakarta,Kartu Kredit,305965
O762,9,Makanan,Yogyakarta,Kartu Kredit,362624
O763,8,Elektronik,Magelang,Transfer Bank,319955
O764,1,Kesehatan,Purworejo,Transfer Bank,168835
O765,18,Makanan,Semarang,E-Wallet,497408
O766,2,Kesehatan,Yogyakarta,COD,192329
O767,18,Fashion,Purworejo,COD,303232
O768,8,Makanan,Magelang,E-Wallet,250976
O769,6,Kesehatan,Semarang,Transfer Bank,67307
O770,10,Elektronik,Semarang,E-Wallet,146883
O771,15,Makanan,Solo,Transfer Bank,408343
O772,5,Rumah Tangga,Semarang,E-Wallet,131917
O773,6,Kesehatan,Magelang,Kartu Kredit,275173
O774,7,Elektronik,Purworejo,Kartu Kredit,414796
O775,9,Kesehatan,Solo,Kartu Kredit,74723
O776,6,Kesehatan,Semarang,E-Wallet,410713
O777,18,Elektronik,Magelang,E-Wallet,476184
O778,15,Fashion,Yogyakarta,COD,229030
O779,16,Kesehatan,Semarang,COD,166217
O780,17,Elektronik,Purworejo,COD,366364
O781,7,Kesehatan,Solo,E-Wallet,393450
O782,16,Elektronik,Magelang,Transfer Bank,381270
O783,16,Rumah Tangga,Yogyakarta,COD,195896
O784,11,Fashion,Semarang,E-Wallet,474473
O785,4,Elektronik,Yogyakarta,Kartu Kredit,137107
O786,19,Elektronik,Semarang,E-Wallet,71022
O787,10,Rumah Tangga,Magelang,COD,369922
O788,6,Fashion,Magelang,COD,411448
O789,6,Kesehatan,Semarang,COD,59429
O790,18,Fashion,Purworejo,COD,55422
O791,16,Rumah Tangga,Semarang,E-Wallet,61681
O792,17,Kesehatan,Solo,E-Wallet,124431
O793,14,Kesehatan,Purworejo,Kartu Kredit,57239
O794,9,Kesehatan,Purworejo,Transfer Bank,413369
O795,9,Rumah Tangga,Purworejo,E-Wallet,122215
O796,16,Kesehatan,Yogyakarta,E-Wallet,317772
O797,19,Fashion,Magelang,E-Wallet,89256
O798,10,Fashion,Purworejo,Kartu Kredit,149762
O799,8,Makanan,Semarang,Transfer Bank,324249
O800,20,Elektronik,Purworejo,E-Wallet,255388
O801,17,Elektronik,Solo,E-Wallet,349109
O802,3,Elektronik,Purworejo,Transfer Bank,205377
O803,3,Makanan,Solo,Kartu Kredit,491261
O804,8,Elektronik,Semarang,Kartu Kredit,188083
O805,18,Rumah Tangga,Solo,Transfer Bank,242326
O806,8,Elektronik,Semarang,Transfer Bank,50533
O807,19,Elektronik,Semarang,Kartu Kredit,432935
O808,4,Fashion,Semarang,E-Wallet,458879
O809,12,Makanan,Semarang,COD,325789
O810,4,Rumah Tangga,Semarang,Kartu Kredit,485816
O811,2,Kesehatan,Semarang,Transfer Bank,488501
O812,9,Kesehatan,Yogyakarta,E-Wallet,86011
O813,14,Elektronik,Magelang,Transfer Bank,343028
O814,12,Elektronik,Solo,Kartu Kredit,196341
O815,17,Makanan,Purworejo,E-Wallet,330854
O816,15,Elektronik,Magelang,E-Wallet,90275
O817,2,Elektronik,Purworejo,Transfer Bank,392035
O818,14,Makanan,Magelang,COD,465364
O819,16,Makanan,Magelang,Kartu Kredit,444487
O820,17,Rumah Tangga,Yogyakarta,Transfer Bank,201487
O821,3,Kesehatan,Semarang,Transfer Bank,498446
O822,16,Rumah Tangga,Purworejo,COD,210737
O823,3,Fashion,Purworejo,Kartu Kredit,139511
O824,4,Fashion,Yogyakarta,Kartu Kredit,291217
O825,12,Kesehatan,Yogyakarta,E-Wallet,347949
O826,15,Elektronik,Yogyakarta,Kartu Kredit,457002
O827,13,Elektronik,Semarang,Kartu Kredit,392011
O828,9,Makanan,Purworejo,COD,88899
O829,19,Fashion,Purworejo,Transfer Bank,325203
O830,16,Fashion,Purworejo,E-Wallet,64886
O831,2,Fashion,Semarang,Kartu Kredit,150876
O832,3,Kesehatan,Purworejo,E-Wallet,370411
O833,15,Makanan,Magelang,Kartu Kredit,343849
O834,6,Fashion,Solo,COD,329284
O835,2,Kesehatan,Semarang,COD,431696
O836,19,Rumah Tangga,Semarang,E-Wallet,336951
O837,13,Kesehatan,Solo,Kartu Kredit,382181
O838,6,Kesehatan,Semarang,E-Wallet,126535
O839,3,Makanan,Yogyakarta,Transfer Bank,348257
O840,5,Kesehatan,Yogyakarta,COD,225375
O841,8,Rumah Tangga,Magelang,Kartu Kredit,292382
O842,20,Fashion,Solo,Kartu Kredit,384257
O843,17,Elektronik,Semarang,Kartu Kredit,273446
O844,3,Makanan,Semarang,COD,438988
O845,9,Rumah Tangga,Solo,E-Wallet,412045
O846,11,Elektronik,Solo,Transfer Bank,149178
O847,13,Elektronik,Semarang,COD,356345
O848,16,Kesehatan,Semarang,E-Wallet,363266
O849,19,Rumah Tangga,Semarang,E-Wallet,226075
O850,6,Makanan,Semarang,Kartu Kredit,114278
O851,2,Fashion,Purworejo,Transfer Bank,472746
O852,18,Kesehatan,Purworejo,Transfer Bank,108960
O853,4,Rumah Tangga,Magelang,COD,438500
O854,9,Makanan,Semarang,Transfer Bank,449286
O855,11,Fashion,Semarang,Transfer Bank,419300
O856,10,Rumah Tangga,Solo,COD,250785
O857,20,Kesehatan,Solo,Transfer Bank,87782
O858,12,Kesehatan,Purworejo,COD,458620
O859,14,Fashion,Purworejo,E-Wallet,239154
O860,18,Rumah Tangga,Semarang,Transfer Bank,474897
O861,6,Makanan,Semarang,Kartu Kredit,408179
O862,18,Fashion,Solo,Kartu Kredit,217992
O863,20,Makanan,Semarang,E-Wallet,82157
O864,4,Fashion,Yogyakarta,Transfer Bank,343010
O865,15,Elektronik,Solo,E-Wallet,239727
O866,7,Elektronik,Magelang,Transfer Bank,142367
O867,7,Fashion,Solo,E-Wallet,220162
O868,8,Elektronik,Magelang,COD,351627
O869,7,Kesehatan,Purworejo,E-Wallet,366838
O870,10,Elektronik,Yogyakarta,Transfer Bank,459314
O871,11,Kesehatan,Solo,COD,103873
O872,20,Elektronik,Magelang,Transfer Bank,428356
O873,15,Elektronik,Semarang,COD,214162
O874,9,Makanan,Solo,COD,388596
O875,5,Rumah Tangga,Solo,Transfer Bank,499388
O876,20,Makanan,Magelang,Transfer Bank,298171
O877,17,Rumah Tangga,Yogyakarta,Transfer Bank,143582
O878,14,Fashion,Purworejo,Kartu Kredit,441738
O879,3,Fashion,Solo,COD,205295
O880,19,Makanan,Yogyakarta,Transfer Bank,167198
O881,13,Makanan,Purworejo,Kartu Kredit,304845
O882,16,Elektronik,Purworejo,COD,94744
O883,15,Fashion,Purworejo,Transfer Bank,365319
O884,12,Makanan,Purworejo,E-Wallet,241960
O885,19,Elektronik,Purworejo,COD,212514
O886,1,Kesehatan,Purworejo,Kartu Kredit,99675
O887,18,Elektronik,Magelang,Transfer Bank,153449
O888,12,Makanan,Purworejo,Transfer Bank,199707
O889,18,Kesehatan,Magelang,COD,368908
O890,8,Kesehatan,Semarang,E-Wallet,66134
O891,16,Elektronik,Yogyakarta,COD,330141
O892,20,Elektronik,Purworejo,E-Wallet,331088
O893,13,Kesehatan,Magelang,Kartu Kredit,478584
O894,14,Kesehatan,Yogyakarta,COD,73531
O895,20,Fashion,Magelang,Transfer Bank,85679
O896,13,Makanan,Magelang,Transfer Bank,184626
O897,8,Elektronik,Magelang,E-Wallet,302764
O898,20,Kesehatan,Magelang,E-Wallet,212596
O899,19,Elektronik,Magelang,COD,304639
O900,19,Makanan,Solo,Kartu Kredit,88559
O901,2,Fashion,Magelang,Kartu Kredit,143212
O902,3,Elektronik,Yogyakarta,COD,212486
O903,13,Rumah Tangga,Semarang,Kartu Kredit,360805
O904,18,Rumah Tangga,Semarang,Kartu Kredit,279142
O905,14,Makanan,Purworejo,E-Wallet,205116
O906,10,Makanan,Solo,Transfer Bank,299855
O907,15,Elektronik,Semarang,Transfer Bank,321973
O908,17,Elektronik,Solo,COD,313617
O909,6,Kesehatan,Magelang,E-Wallet,455365
O910,4,Rumah Tangga,Solo,Transfer Bank,211520
O911,13,Kesehatan,Yogyakarta,COD,207514
O912,3,Fashion,Yogyakarta,COD,408040
O913,2,Fashion,Semarang,E-Wallet,95723
O914,7,Fashion,Yogyakarta,Transfer Bank,329958
O915,20,Makanan,Yogyakarta,COD,163453
O916,15,Elektronik,Magelang,Kartu Kredit,116212
O917,9,Rumah Tangga,Purworejo,Transfer Bank,393257
O918,17,Kesehatan,Yogyakarta,Kartu Kredit,216678
O919,3,Rumah Tangga,Magelang,E-Wallet,96673
O920,11,Elektronik,Magelang,Kartu Kredit,315275
O921,8,Elektronik,Purworejo,E-Wallet,353940
O922,11,Kesehatan,Magelang,Transfer Bank,463855
O923,12,Elektronik,Magelang,E-Wallet,379865
O924,12,Rumah Tangga,Magelang,E-Wallet,366635
O925,18,Kesehatan,Solo,Transfer Bank,238832
O926,13,Makanan,Solo,COD,276710
O927,6,Fashion,Purworejo,E-Wallet,453727
O928,16,Kesehatan,Solo,E-Wallet,401083
O929,14,Makanan,Purworejo,Kartu Kredit,494239
O930,12,Elektronik,Yogyakarta,Kartu Kredit,453906
O931,16,Rumah Tangga,Purworejo,Kartu Kredit,433279
O932,7,Makanan,Purworejo,E-Wallet,484557
O933,12,Makanan,Solo,Transfer Bank,154166
O934,18,Fashion,Solo,COD,312900
O935,15,Makanan,Semarang,Kartu Kredit,377086
O936,15,Makanan,Solo,COD,479690
O937,2,Elektronik,Magelang,Kartu Kredit,110009
O938,11,Kesehatan,Semarang,Kartu Kredit,369449
O939,9,Elektronik,Yogyakarta,Transfer Bank,105212
O940,20,Rumah Tangga,Magelang,Kartu Kredit,296806
O941,11,Rumah Tangga,Semarang,Transfer Bank,302397
O942,19,Elektronik,Solo,E-Wallet,312587
O943,4,Kesehatan,Magelang,E-Wallet,311433
O944,1,Makanan,Yogyakarta,Transfer Bank,360480
O945,4,Rumah Tangga,Yogyakarta,COD,146160
O946,13,Elektronik,Semarang,COD,320965
O947,10,Kesehatan,Yogyakarta,COD,342028
O948,15,Makanan,Yogyakarta,COD,274497
O949,9,Rumah Tangga,Purworejo,COD,169522
O950,18,Kesehatan,Semarang,E-Wallet,322079
O951,12,Fashion,Yogyakarta,Kartu Kredit,220958
O952,19,Elektronik,Yogyakarta,Kartu Kredit,438908
O953,8,Rumah Tangga,Magelang,Transfer Bank,141400
O954,5,Rumah Tangga,Yogyakarta,Kartu Kredit,444182
O955,19,Rumah Tangga,Purworejo,E-Wallet,381541
O956,17,Rumah Tangga,Purworejo,E-Wallet,490727
O957,18,Kesehatan,Yogyakarta,COD,373177
O958,4,Kesehatan,Magelang,E-Wallet,136500
O959,8,Rumah Tangga,Magelang,E-Wallet,429504
O960,9,Kesehatan,Yogyakarta,Transfer Bank,380140
O961,1,Rumah Tangga,Solo,E-Wallet,158742
O962,20,Makanan,Solo,E-Wallet,154832
O963,17,Makanan,Semarang,Kartu Kredit,55760
O964,2,Makanan,Semarang,E-Wallet,387752
O965,14,Fashion,Semarang,Transfer Bank,322289
O966,11,Makanan,Solo,E-Wallet,314350
O967,5,Fashion,Yogyakarta,Kartu Kredit,249028
O968,15,Kesehatan,Solo,Kartu Kredit,265925
O969,1,Elektronik,Purworejo,COD,212353
O970,15,Elektronik,Yogyakarta,COD,418178
O971,16,Makanan,Magelang,COD,497692
O972,11,Rumah Tangga,Yogyakarta,Transfer Bank,339216
O973,1,Kesehatan,Yogyakarta,Kartu Kredit,359401
O974,14,Rumah Tangga,Purworejo,Kartu Kredit,91744
O975,11,Makanan,Purworejo,Transfer Bank,131303
O976,6,Fashion,Yogyakarta,E-Wallet,348440
O977,16,Elektronik,Yogyakarta,Kartu Kredit,144168
O978,2,Makanan,Semarang,COD,153899
O979,13,Kesehatan,Yogyakarta,Transfer Bank,51373
O980,6,Rumah Tangga,Magelang,COD,100180
O981,15,Elektronik,Magelang,COD,312015
O982,15,Kesehatan,Solo,E-Wallet,153153
O983,11,Elektronik,Semarang,E-Wallet,353260
O984,14,Elektronik,Purworejo,COD,141440
O985,17,Rumah Tangga,Semarang,E-Wallet,319074
O986,14,Elektronik,Magelang,COD,460441
O987,6,Kesehatan,Solo,COD,182684
O988,7,Makanan,Magelang,COD,441144
O989,4,Rumah Tangga,Solo,COD,50002
O990,18,Kesehatan,Yogyakarta,E-Wallet,298979
O991,7,Rumah Tangga,Yogyakarta,Transfer Bank,158733
O992,6,Fashion,Magelang,Kartu Kredit,162356
O993,20,Rumah Tangga,Magelang,Kartu Kredit,175090
O994,12,Kesehatan,Solo,Transfer Bank,385254
O995,4,Fashion,Yogyakarta,E-Wallet,112758
O996,17,Kesehatan,Magelang,E-Wallet,365114
O997,11,Elektronik,Semarang,E-Wallet,447646
O998,11,Fashion,Semarang,Transfer Bank,250798
O999,4,Elektronik,Semarang,Transfer Bank,285242
O1000,18,Elektronik,Yogyakarta,Kartu Kredit,140103
O1001,13,Fashion,Semarang,E-Wallet,178175
O1002,9,Elektronik,Yogyakarta,Kartu Kredit,418305
O1003,19,Fashion,Semarang,E-Wallet,159532
O1004,5,Makanan,Yogyakarta,E-Wallet,474528
O1005,5,Kesehatan,Solo,Transfer Bank,75014
O1006,3,Kesehatan,Purworejo,COD,81728
O1007,19,Fashion,Magelang,Transfer Bank,111936
O1008,10,Kesehatan,Semarang,E-Wallet,130702
O1009,3,Fashion,Yogyakarta,Transfer Bank,343220
O1010,3,Rumah Tangga,Yogyakarta,COD,353008
O1011,9,Rumah Tangga,Yogyakarta,Transfer Bank,247195
O1012,20,Elektronik,Yogyakarta,Kartu Kredit,419417
O1013,16,Fashion,Magelang,COD,492880
O1014,4,Fashion,Magelang,Kartu Kredit,483956
O1015,9,Elektronik,Magelang,Transfer Bank,72336
O1016,10,Makanan,Semarang,Kartu Kredit,77825
O1017,9,Fashion,Purworejo,E-Wallet,212076
O1018,11,Kesehatan,Semarang,E-Wallet,253277
O1019,20,Makanan,Semarang,COD,321711
O1020,8,Rumah Tangga,Purworejo,E-Wallet,233340
O1021,4,Elektronik,Purworejo,Transfer Bank,225678
O1022,7,Makanan,Purworejo,E-Wallet,301496
O1023,4,Elektronik,Semarang,E-Wallet,199992
O1024,17,Fashion,Semarang,Kartu Kredit,309964
O1025,9,Kesehatan,Purworejo,E-Wallet,196797
O1026,12,Rumah Tangga,Yogyakarta,E-Wallet,305021
O1027,14,Elektronik,Yogyakarta,Kartu Kredit,236806
O1028,12,Kesehatan,Purworejo,COD,486969
O1029,8,Rumah Tangga,Semarang,E-Wallet,151384
O1030,8,Makanan,Solo,COD,276956
O1031,2,Fashion,Purworejo,E-Wallet,487409
O1032,16,Kesehatan,Magelang,E-Wallet,194744
O1033,3,Makanan,Purworejo,COD,216627
O1034,8,Rumah Tangga,Yogyakarta,E-Wallet,172234
O1035,8,Kesehatan,Purworejo,E-Wallet,224138
O1036,7,Makanan,Magelang,COD,83789
O1037,6,Rumah Tangga,Purworejo,E-Wallet,398934
O1038,17,Fashion,Purworejo,COD,482009
